# key\tvalue\tscore
# key: romaji (no spaces)

aho	あほ	3
ama	あま	3
ami	あみ	3
amu	あむ	3
ame	あめ	3
amo	あも	3
aya	あや	3
ayu	あゆ	3
ayo	あよ	3
ara	あら	3
ari	あり	3
aru	ある	3
aro	あろ	3
awa	あわ	3
awo	あを	3
an	あん	3
aga	あが	3
agi	あぎ	3
agu	あぐ	3
age	あげ	3
ago	あご	3
aza	あざ	3
aji	あじ	3
azu	あず	3
aze	あぜ	3
azo	あぞ	3
ada	あだ	3
ade	あで	3
ado	あど	3
aba	あば	3
abi	あび	3
abu	あぶ	3
abe	あべ	3
abo	あぼ	3
apa	あぱ	3
api	あぴ	3
apu	あぷ	3
ape	あぺ	3
apo	あぽ	3
akya	あきゃ	3
akyu	あきゅ	3
akyo	あきょ	3
asha	あしゃ	3
ashu	あしゅ	3
asho	あしょ	3
acha	あちゃ	3
achu	あちゅ	3
acho	あちょ	3
anya	あにゃ	3
anyu	あにゅ	3
anyo	あにょ	3
ahya	あひゃ	3
ahyu	あひゅ	3
ahyo	あひょ	3
amya	あみゃ	3
amyu	あみゅ	3
amyo	あみょ	3
arya	ありゃ	3
aryu	ありゅ	3
aryo	ありょ	3
agya	あぎゃ	3
agyu	あぎゅ	3
agyo	あぎょ	3
aja	あじゃ	3
aju	あじゅ	3
ajo	あじょ	3
abya	あびゃ	3
abyu	あびゅ	3
abyo	あびょ	3
apya	あぴゃ	3
apyu	あぴゅ	3
apyo	あぴょ	3
ia	いあ	3
ii	いい	3
iu	いう	3
ie	いえ	3
io	いお	3
ika	いか	3
iki	いき	3
iku	いく	3
ike	いけ	3
iko	いこ	3
isa	いさ	3
ishi	いし	3
isu	いす	3
ise	いせ	3
iso	いそ	3
ita	いた	3
ichi	いち	3
itsu	いつ	3
ite	いて	3
ito	いと	3
ina	いな	3
ini	いに	3
inu	いぬ	3
ine	いね	3
ino	いの	3
iha	いは	3
ihi	いひ	3
ifu	いふ	3
ihe	いへ	3
iho	いほ	3
ima	いま	3
imi	いみ	3
imu	いむ	3
ime	いめ	3
imo	いも	3
iya	いや	3
iyu	いゆ	3
iyo	いよ	3
ira	いら	3
iri	いり	3
iru	いる	3
ire	いれ	3
iro	いろ	3
iwa	いわ	3
iwo	いを	3
in	いん	3
iga	いが	3
igi	いぎ	3
igu	いぐ	3
ige	いげ	3
igo	いご	3
iza	いざ	3
iji	いじ	3
izu	いず	3
ize	いぜ	3
izo	いぞ	3
ida	いだ	3
ide	いで	3
ido	いど	3
iba	いば	3
ibi	いび	3
ibu	いぶ	3
ibe	いべ	3
ibo	いぼ	3
ipa	いぱ	3
ipi	いぴ	3
ipu	いぷ	3
ipe	いぺ	3
ipo	いぽ	3
ikya	いきゃ	3
ikyu	いきゅ	3
ikyo	いきょ	3
isha	いしゃ	3
ishu	いしゅ	3
isho	いしょ	3
icha	いちゃ	3
ichu	いちゅ	3
icho	いちょ	3
inya	いにゃ	3
inyu	いにゅ	3
inyo	いにょ	3
ihya	いひゃ	3
ihyu	いひゅ	3
ihyo	いひょ	3
imya	いみゃ	3
imyu	いみゅ	3
imyo	いみょ	3
irya	いりゃ	3
iryu	いりゅ	3
iryo	いりょ	3
igya	いぎゃ	3
igyu	いぎゅ	3
igyo	いぎょ	3
ija	いじゃ	3
iju	いじゅ	3
ijo	いじょ	3
ibya	いびゃ	3
ibyu	いびゅ	3
ibyo	いびょ	3
ipya	いぴゃ	3
ipyu	いぴゅ	3
ipyo	いぴょ	3
ua	うあ	3
ui	うい	3
uu	うう	3
ue	うえ	3
uo	うお	3
uka	うか	3
uki	うき	3
uku	うく	3
uke	うけ	3
uko	うこ	3
usa	うさ	3
ushi	うし	3
usu	うす	3
use	うせ	3
uso	うそ	3
uta	うた	3
uchi	うち	3
utsu	うつ	3
ute	うて	3
uto	うと	3
una	うな	3
uni	うに	3
unu	うぬ	3
une	うね	3
uno	うの	3
uha	うは	3
uhi	うひ	3
ufu	うふ	3
uhe	うへ	3
uho	うほ	3
uma	うま	3
umi	うみ	3
umu	うむ	3
ume	うめ	3
umo	うも	3
uya	うや	3
uyu	うゆ	3
uyo	うよ	3
ura	うら	3
uri	うり	3
uru	うる	3
ure	うれ	3
uro	うろ	3
uwa	うわ	3
uwo	うを	3
un	うん	3
uga	うが	3
ugi	うぎ	3
ugu	うぐ	3
uge	うげ	3
ugo	うご	3
uza	うざ	3
uji	うじ	3
uzu	うず	3
uze	うぜ	3
uzo	うぞ	3
uda	うだ	3
ude	うで	3
udo	うど	3
uba	うば	3
ubi	うび	3
ubu	うぶ	3
ube	うべ	3
ubo	うぼ	3
upa	うぱ	3
upi	うぴ	3
upu	うぷ	3
upe	うぺ	3
upo	うぽ	3
ukya	うきゃ	3
ukyu	うきゅ	3
ukyo	うきょ	3
usha	うしゃ	3
ushu	うしゅ	3
usho	うしょ	3
ucha	うちゃ	3
uchu	うちゅ	3
ucho	うちょ	3
unya	うにゃ	3
unyu	うにゅ	3
unyo	うにょ	3
uhya	うひゃ	3
uhyu	うひゅ	3
uhyo	うひょ	3
umya	うみゃ	3
umyu	うみゅ	3
umyo	うみょ	3
urya	うりゃ	3
uryu	うりゅ	3
uryo	うりょ	3
ugya	うぎゃ	3
ugyu	うぎゅ	3
ugyo	うぎょ	3
uja	うじゃ	3
uju	うじゅ	3
ujo	うじょ	3
ubya	うびゃ	3
ubyu	うびゅ	3
ubyo	うびょ	3
upya	うぴゃ	3
upyu	うぴゅ	3
upyo	うぴょ	3
ea	えあ	3
ei	えい	3
eu	えう	3
ee	ええ	3
eo	えお	3
eka	えか	3
eki	えき	3
eku	えく	3
eke	えけ	3
eko	えこ	3
esa	えさ	3
eshi	えし	3
esu	えす	3
ese	えせ	3
eso	えそ	3
eta	えた	3
echi	えち	3
etsu	えつ	3
ete	えて	3
eto	えと	3
ena	えな	3
eni	えに	3
enu	えぬ	3
ene	えね	3
eno	えの	3
eha	えは	3
ehi	えひ	3
efu	えふ	3
ehe	えへ	3
eho	えほ	3
ema	えま	3
emi	えみ	3
emu	えむ	3
eme	えめ	3
emo	えも	3
eya	えや	3
eyu	えゆ	3
eyo	えよ	3
era	えら	3
eri	えり	3
eru	える	3
ere	えれ	3
ero	えろ	3
ewa	えわ	3
ewo	えを	3
en	えん	3
ega	えが	3
egi	えぎ	3
egu	えぐ	3
ege	えげ	3
ego	えご	3
eza	えざ	3
eji	えじ	3
ezu	えず	3
eze	えぜ	3
ezo	えぞ	3
eda	えだ	3
ede	えで	3
edo	えど	3
eba	えば	3
ebi	えび	3
ebu	えぶ	3
ebe	えべ	3
ebo	えぼ	3
epa	えぱ	3
epi	えぴ	3
epu	えぷ	3
epe	えぺ	3
epo	えぽ	3
ekya	えきゃ	3
ekyu	えきゅ	3
ekyo	えきょ	3
esha	えしゃ	3
eshu	えしゅ	3
esho	えしょ	3
echa	えちゃ	3
echu	えちゅ	3
echo	えちょ	3
enya	えにゃ	3
enyu	えにゅ	3
enyo	えにょ	3
ehya	えひゃ	3
ehyu	えひゅ	3
ehyo	えひょ	3
emya	えみゃ	3
emyu	えみゅ	3
emyo	えみょ	3
erya	えりゃ	3
eryu	えりゅ	3
eryo	えりょ	3
egya	えぎゃ	3
egyu	えぎゅ	3
egyo	えぎょ	3
eja	えじゃ	3
eju	えじゅ	3
ejo	えじょ	3
ebya	えびゃ	3
ebyu	えびゅ	3
ebyo	えびょ	3
epya	えぴゃ	3
epyu	えぴゅ	3
epyo	えぴょ	3
oa	おあ	3
oi	おい	3
ou	おう	3
oe	おえ	3
oo	おお	3
oka	おか	3
oki	おき	3
oku	おく	3
oke	おけ	3
oko	おこ	3
osa	おさ	3
oshi	おし	3
osu	おす	3
ose	おせ	3
oso	おそ	3
ota	おた	3
ochi	おち	3
otsu	おつ	3
ote	おて	3
oto	おと	3
ona	おな	3
oni	おに	3
onu	おぬ	3
one	おね	3
ono	おの	3
oha	おは	3
ohi	おひ	3
ofu	おふ	3
ohe	おへ	3
oho	おほ	3
oma	おま	3
omi	おみ	3
omu	おむ	3
ome	おめ	3
omo	おも	3
oya	おや	3
oyu	おゆ	3
oyo	およ	3
ora	おら	3
ori	おり	3
oru	おる	3
ore	おれ	3
oro	おろ	3
owa	おわ	3
owo	おを	3
on	おん	3
oga	おが	3
ogi	おぎ	3
ogu	おぐ	3
oge	おげ	3
ogo	おご	3
oza	おざ	3
oji	おじ	3
ozu	おず	3
oze	おぜ	3
ozo	おぞ	3
oda	おだ	3
ode	おで	3
odo	おど	3
oba	おば	3
obi	おび	3
obu	おぶ	3
obe	おべ	3
obo	おぼ	3
opa	おぱ	3
opi	おぴ	3
opu	おぷ	3
ope	おぺ	3
opo	おぽ	3
okya	おきゃ	3
okyu	おきゅ	3
okyo	おきょ	3
osha	おしゃ	3
oshu	おしゅ	3
osho	おしょ	3
ocha	おちゃ	3
ochu	おちゅ	3
ocho	おちょ	3
onya	おにゃ	3
onyu	おにゅ	3
onyo	おにょ	3
ohya	おひゃ	3
ohyu	おひゅ	3
ohyo	おひょ	3
omya	おみゃ	3
omyu	おみゅ	3
omyo	おみょ	3
orya	おりゃ	3
oryu	おりゅ	3
oryo	おりょ	3
ogya	おぎゃ	3
ogyu	おぎゅ	3
ogyo	おぎょ	3
oja	おじゃ	3
oju	おじゅ	3
ojo	おじょ	3
obya	おびゃ	3
obyu	おびゅ	3
obyo	おびょ	3
opya	おぴゃ	3
opyu	おぴゅ	3
opyo	おぴょ	3
kaa	かあ	3
kai	かい	3
kau	かう	3
kae	かえ	3
kao	かお	3
kaka	かか	3
kaki	かき	3
kaku	かく	3
kake	かけ	3
kako	かこ	3
kasa	かさ	3
kashi	かし	3
kasu	かす	3
kase	かせ	3
kaso	かそ	3
kata	かた	3
kachi	かち	3
katsu	かつ	3
kate	かて	3
kato	かと	3
kana	かな	3
kani	かに	3
kanu	かぬ	3
kane	かね	3
kano	かの	3
kaha	かは	3
kahi	かひ	3
kafu	かふ	3
kahe	かへ	3
kaho	かほ	3
kama	かま	3
kami	かみ	3
kamu	かむ	3
kame	かめ	3
kamo	かも	3
kaya	かや	3
kayu	かゆ	3
kayo	かよ	3
kara	から	3
kari	かり	3
karu	かる	3
karo	かろ	3
kawa	かわ	3
kawo	かを	3
kan	かん	3
kaga	かが	3
kagi	かぎ	3
kagu	かぐ	3
kage	かげ	3
kago	かご	3
kaza	かざ	3
kaji	かじ	3
kazu	かず	3
kaze	かぜ	3
kazo	かぞ	3
kada	かだ	3
kade	かで	3
kado	かど	3
kaba	かば	3
kabi	かび	3
kabu	かぶ	3
kabe	かべ	3
kabo	かぼ	3
kapa	かぱ	3
kapi	かぴ	3
kapu	かぷ	3
kape	かぺ	3
kapo	かぽ	3
kakya	かきゃ	3
kakyu	かきゅ	3
kakyo	かきょ	3
kasha	かしゃ	3
kashu	かしゅ	3
kasho	かしょ	3
kacha	かちゃ	3
kachu	かちゅ	3
kacho	かちょ	3
kanya	かにゃ	3
kanyu	かにゅ	3
kanyo	かにょ	3
kahya	かひゃ	3
kahyu	かひゅ	3
kahyo	かひょ	3
kamya	かみゃ	3
kamyu	かみゅ	3
kamyo	かみょ	3
karya	かりゃ	3
karyu	かりゅ	3
karyo	かりょ	3
kagya	かぎゃ	3
kagyu	かぎゅ	3
kagyo	かぎょ	3
kaja	かじゃ	3
kaju	かじゅ	3
kajo	かじょ	3
kabya	かびゃ	3
kabyu	かびゅ	3
kabyo	かびょ	3
kapya	かぴゃ	3
kapyu	かぴゅ	3
kapyo	かぴょ	3
kia	きあ	3
kii	きい	3
kiu	きう	3
kie	きえ	3
kio	きお	3
kika	きか	3
kiki	きき	3
kiku	きく	3
kike	きけ	3
kiko	きこ	3
kisa	きさ	3
kishi	きし	3
kisu	きす	3
kise	きせ	3
kiso	きそ	3
kita	きた	3
kichi	きち	3
kitsu	きつ	3
kite	きて	3
kito	きと	3
kina	きな	3
kini	きに	3
kinu	きぬ	3
kine	きね	3
kino	きの	3
kiha	きは	3
kihi	きひ	3
kifu	きふ	3
kihe	きへ	3
kiho	きほ	3
kima	きま	3
kimi	きみ	3
kimu	きむ	3
kime	きめ	3
kimo	きも	3
kiya	きや	3
kiyu	きゆ	3
kiyo	きよ	3
kira	きら	3
kiri	きり	3
kiru	きる	3
kire	きれ	3
kiro	きろ	3
kiwa	きわ	3
kiwo	きを	3
kin	きん	3
kiga	きが	3
kigi	きぎ	3
kigu	きぐ	3
kige	きげ	3
kigo	きご	3
kiza	きざ	3
kiji	きじ	3
kizu	きず	3
kize	きぜ	3
kizo	きぞ	3
kida	きだ	3
kide	きで	3
kido	きど	3
kiba	きば	3
kibi	きび	3
kibu	きぶ	3
kibe	きべ	3
kibo	きぼ	3
kipa	きぱ	3
kipi	きぴ	3
kipu	きぷ	3
kipe	きぺ	3
kipo	きぽ	3
kikya	ききゃ	3
kikyu	ききゅ	3
kikyo	ききょ	3
kisha	きしゃ	3
kishu	きしゅ	3
kisho	きしょ	3
kicha	きちゃ	3
kichu	きちゅ	3
kicho	きちょ	3
kinya	きにゃ	3
kinyu	きにゅ	3
kinyo	きにょ	3
kihya	きひゃ	3
kihyu	きひゅ	3
kihyo	きひょ	3
kimya	きみゃ	3
kimyu	きみゅ	3
kimyo	きみょ	3
kirya	きりゃ	3
kiryu	きりゅ	3
kiryo	きりょ	3
kigya	きぎゃ	3
kigyu	きぎゅ	3
kigyo	きぎょ	3
kija	きじゃ	3
kiju	きじゅ	3
kijo	きじょ	3
kibya	きびゃ	3
kibyu	きびゅ	3
kibyo	きびょ	3
kipya	きぴゃ	3
kipyu	きぴゅ	3
kipyo	きぴょ	3
kua	くあ	3
kui	くい	3
kuu	くう	3
kue	くえ	3
kuo	くお	3
kuka	くか	3
kuki	くき	3
kuku	くく	3
kuke	くけ	3
kuko	くこ	3
kusa	くさ	3
kushi	くし	3
kusu	くす	3
kuse	くせ	3
kuso	くそ	3
kuta	くた	3
kuchi	くち	3
kutsu	くつ	3
kute	くて	3
kuto	くと	3
kuna	くな	3
kuni	くに	3
kunu	くぬ	3
kune	くね	3
kuno	くの	3
kuha	くは	3
kuhi	くひ	3
kufu	くふ	3
kuhe	くへ	3
kuho	くほ	3
kuma	くま	3
kumi	くみ	3
kumu	くむ	3
kume	くめ	3
kumo	くも	3
kuya	くや	3
kuyu	くゆ	3
kuyo	くよ	3
kura	くら	3
kuri	くり	3
kuru	くる	3
kure	くれ	3
kuro	くろ	3
kuwa	くわ	3
kuwo	くを	3
kun	くん	3
kuga	くが	3
kugi	くぎ	3
kugu	くぐ	3
kuge	くげ	3
kugo	くご	3
kuza	くざ	3
kuji	くじ	3
kuzu	くず	3
kuze	くぜ	3
kuzo	くぞ	3
kuda	くだ	3
kude	くで	3
kudo	くど	3
kuba	くば	3
kubi	くび	3
kubu	くぶ	3
kube	くべ	3
kubo	くぼ	3
kupa	くぱ	3
kupi	くぴ	3
kupu	くぷ	3
kupe	くぺ	3
kupo	くぽ	3
kukya	くきゃ	3
kukyu	くきゅ	3
kukyo	くきょ	3
kusha	くしゃ	3
kushu	くしゅ	3
kusho	くしょ	3
kucha	くちゃ	3
kuchu	くちゅ	3
kucho	くちょ	3
kunya	くにゃ	3
kunyu	くにゅ	3
kunyo	くにょ	3
kuhya	くひゃ	3
kuhyu	くひゅ	3
kuhyo	くひょ	3
kumya	くみゃ	3
kumyu	くみゅ	3
kumyo	くみょ	3
kurya	くりゃ	3
kuryu	くりゅ	3
kuryo	くりょ	3
kugya	くぎゃ	3
kugyu	くぎゅ	3
kugyo	くぎょ	3
kuja	くじゃ	3
kuju	くじゅ	3
kujo	くじょ	3
kubya	くびゃ	3
kubyu	くびゅ	3
kubyo	くびょ	3
kupya	くぴゃ	3
kupyu	くぴゅ	3
kupyo	くぴょ	3
kea	けあ	3
kei	けい	3
keu	けう	3
kee	けえ	3
keo	けお	3
keka	けか	3
keki	けき	3
keku	けく	3
keke	けけ	3
keko	けこ	3
kesa	けさ	3
keshi	けし	3
kesu	けす	3
kese	けせ	3
keso	けそ	3
keta	けた	3
kechi	けち	3
ketsu	けつ	3
kete	けて	3
keto	けと	3
kena	けな	3
keni	けに	3
kenu	けぬ	3
kene	けね	3
keno	けの	3
keha	けは	3
kehi	けひ	3
kefu	けふ	3
kehe	けへ	3
keho	けほ	3
kema	けま	3
kemi	けみ	3
kemu	けむ	3
keme	けめ	3
kemo	けも	3
keya	けや	3
keyu	けゆ	3
keyo	けよ	3
kera	けら	3
keri	けり	3
keru	ける	3
kere	けれ	3
kero	けろ	3
kewa	けわ	3
kewo	けを	3
ken	けん	3
kega	けが	3
kegi	けぎ	3
kegu	けぐ	3
kege	けげ	3
kego	けご	3
keza	けざ	3
keji	けじ	3
kezu	けず	3
keze	けぜ	3
kezo	けぞ	3
keda	けだ	3
kede	けで	3
kedo	けど	3
keba	けば	3
kebi	けび	3
kebu	けぶ	3
kebe	けべ	3
kebo	けぼ	3
kepa	けぱ	3
kepi	けぴ	3
kepu	けぷ	3
kepe	けぺ	3
kepo	けぽ	3
kekya	けきゃ	3
kekyu	けきゅ	3
kekyo	けきょ	3
kesha	けしゃ	3
keshu	けしゅ	3
kesho	けしょ	3
kecha	けちゃ	3
kechu	けちゅ	3
kecho	けちょ	3
kenya	けにゃ	3
kenyu	けにゅ	3
kenyo	けにょ	3
kehya	けひゃ	3
kehyu	けひゅ	3
kehyo	けひょ	3
kemya	けみゃ	3
kemyu	けみゅ	3
kemyo	けみょ	3
kerya	けりゃ	3
keryu	けりゅ	3
keryo	けりょ	3
kegya	けぎゃ	3
kegyu	けぎゅ	3
kegyo	けぎょ	3
keja	けじゃ	3
keju	けじゅ	3
kejo	けじょ	3
kebya	けびゃ	3
kebyu	けびゅ	3
kebyo	けびょ	3
kepya	けぴゃ	3
kepyu	けぴゅ	3
kepyo	けぴょ	3
koa	こあ	3
koi	こい	3
kou	こう	3
koe	こえ	3
koo	こお	3
koka	こか	3
koki	こき	3
koku	こく	3
koke	こけ	3
kosa	こさ	3
koshi	こし	3
kosu	こす	3
kose	こせ	3
koso	こそ	3
kota	こた	3
kochi	こち	3
kotsu	こつ	3
kote	こて	3
koto	こと	3
kona	こな	3
koni	こに	3
konu	こぬ	3
kone	こね	3
kono	この	3
koha	こは	3
kohi	こひ	3
kofu	こふ	3
kohe	こへ	3
koho	こほ	3
koma	こま	3
komi	こみ	3
komu	こむ	3
kome	こめ	3
komo	こも	3
koya	こや	3
koyu	こゆ	3
koyo	こよ	3
kora	こら	3
kori	こり	3
koru	こる	3
koro	ころ	3
kowa	こわ	3
kowo	こを	3
kon	こん	3
koga	こが	3
kogi	こぎ	3
kogu	こぐ	3
koge	こげ	3
kogo	こご	3
koza	こざ	3
koji	こじ	3
kozu	こず	3
koze	こぜ	3
kozo	こぞ	3
koda	こだ	3
kode	こで	3
kodo	こど	3
koba	こば	3
kobi	こび	3
kobu	こぶ	3
kobe	こべ	3
kobo	こぼ	3
kopa	こぱ	3
kopi	こぴ	3
kopu	こぷ	3
kope	こぺ	3
kopo	こぽ	3
kokya	こきゃ	3
kokyu	こきゅ	3
kokyo	こきょ	3
kosha	こしゃ	3
koshu	こしゅ	3
kosho	こしょ	3
kocha	こちゃ	3
kochu	こちゅ	3
kocho	こちょ	3
konya	こにゃ	3
konyu	こにゅ	3
konyo	こにょ	3
kohya	こひゃ	3
kohyu	こひゅ	3
kohyo	こひょ	3
komya	こみゃ	3
komyu	こみゅ	3
komyo	こみょ	3
korya	こりゃ	3
koryu	こりゅ	3
koryo	こりょ	3
kogya	こぎゃ	3
kogyu	こぎゅ	3
kogyo	こぎょ	3
koja	こじゃ	3
koju	こじゅ	3
kojo	こじょ	3
kobya	こびゃ	3
kobyu	こびゅ	3
kobyo	こびょ	3
kopya	こぴゃ	3
kopyu	こぴゅ	3
kopyo	こぴょ	3
saa	さあ	3
sai	さい	3
sau	さう	3
sae	さえ	3
sao	さお	3
saka	さか	3
saki	さき	3
saku	さく	3
sake	さけ	3
sako	さこ	3
sasa	ささ	3
sashi	さし	3
sasu	さす	3
sase	させ	3
saso	さそ	3
sata	さた	3
sachi	さち	3
satsu	さつ	3
sate	さて	3
sato	さと	3
sana	さな	3
sani	さに	3
sanu	さぬ	3
sane	さね	3
sano	さの	3
saha	さは	3
sahi	さひ	3
safu	さふ	3
sahe	さへ	3
saho	さほ	3
sama	さま	3
sami	さみ	3
samu	さむ	3
same	さめ	3
samo	さも	3
saya	さや	3
sayu	さゆ	3
sayo	さよ	3
sara	さら	3
sari	さり	3
saru	さる	3
sare	され	3
saro	さろ	3
sawa	さわ	3
sawo	さを	3
san	さん	3
saga	さが	3
sagi	さぎ	3
sagu	さぐ	3
sage	さげ	3
sago	さご	3
saza	さざ	3
saji	さじ	3
sazu	さず	3
saze	さぜ	3
sazo	さぞ	3
sada	さだ	3
sade	さで	3
sado	さど	3
saba	さば	3
sabi	さび	3
sabu	さぶ	3
sabe	さべ	3
sabo	さぼ	3
sapa	さぱ	3
sapi	さぴ	3
sapu	さぷ	3
sape	さぺ	3
sapo	さぽ	3
sakya	さきゃ	3
sakyu	さきゅ	3
sakyo	さきょ	3
sasha	さしゃ	3
sashu	さしゅ	3
sasho	さしょ	3
sacha	さちゃ	3
sachu	さちゅ	3
sacho	さちょ	3
sanya	さにゃ	3
sanyu	さにゅ	3
sanyo	さにょ	3
sahya	さひゃ	3
sahyu	さひゅ	3
sahyo	さひょ	3
samya	さみゃ	3
samyu	さみゅ	3
samyo	さみょ	3
sarya	さりゃ	3
saryu	さりゅ	3
saryo	さりょ	3
sagya	さぎゃ	3
sagyu	さぎゅ	3
sagyo	さぎょ	3
saja	さじゃ	3
saju	さじゅ	3
sajo	さじょ	3
sabya	さびゃ	3
sabyu	さびゅ	3
sabyo	さびょ	3
sapya	さぴゃ	3
sapyu	さぴゅ	3
sapyo	さぴょ	3
shia	しあ	3
shii	しい	3
shiu	しう	3
shie	しえ	3
shio	しお	3
shika	しか	3
shiki	しき	3
shiku	しく	3
shike	しけ	3
shiko	しこ	3
shisa	しさ	3
shishi	しし	3
shisu	しす	3
shise	しせ	3
shiso	しそ	3
shita	した	3
shichi	しち	3
shitsu	しつ	3
shite	して	3
shito	しと	3
shina	しな	3
shini	しに	3
shinu	しぬ	3
shine	しね	3
shino	しの	3
shiha	しは	3
shihi	しひ	3
shifu	しふ	3
shihe	しへ	3
shiho	しほ	3
shima	しま	3
shimi	しみ	3
shimu	しむ	3
shime	しめ	3
shimo	しも	3
shiya	しや	3
shiyu	しゆ	3
shiyo	しよ	3
shira	しら	3
shiri	しり	3
shiru	しる	3
shire	しれ	3
shiro	しろ	3
shiwa	しわ	3
shiwo	しを	3
shin	しん	3
shiga	しが	3
shigi	しぎ	3
shigu	しぐ	3
shige	しげ	3
shigo	しご	3
shiza	しざ	3
shiji	しじ	3
shizu	しず	3
shize	しぜ	3
shizo	しぞ	3
shida	しだ	3
shide	しで	3
shido	しど	3
shiba	しば	3
shibi	しび	3
shibu	しぶ	3
shibe	しべ	3
shibo	しぼ	3
shipa	しぱ	3
shipi	しぴ	3
shipu	しぷ	3
shipe	しぺ	3
shipo	しぽ	3
shikya	しきゃ	3
shikyu	しきゅ	3
shikyo	しきょ	3
shisha	ししゃ	3
shishu	ししゅ	3
shisho	ししょ	3
shicha	しちゃ	3
shichu	しちゅ	3
shicho	しちょ	3
shinya	しにゃ	3
shinyu	しにゅ	3
shinyo	しにょ	3
shihya	しひゃ	3
shihyu	しひゅ	3
shihyo	しひょ	3
shimya	しみゃ	3
shimyu	しみゅ	3
shimyo	しみょ	3
shirya	しりゃ	3
shiryu	しりゅ	3
shiryo	しりょ	3
shigya	しぎゃ	3
shigyu	しぎゅ	3
shigyo	しぎょ	3
shija	しじゃ	3
shiju	しじゅ	3
shijo	しじょ	3
shibya	しびゃ	3
shibyu	しびゅ	3
shibyo	しびょ	3
shipya	しぴゃ	3
shipyu	しぴゅ	3
shipyo	しぴょ	3
sua	すあ	3
sui	すい	3
suu	すう	3
sue	すえ	3
suo	すお	3
suka	すか	3
suki	すき	3
suku	すく	3
suke	すけ	3
suko	すこ	3
susa	すさ	3
susu	すす	3
suse	すせ	3
suso	すそ	3
suta	すた	3
suchi	すち	3
sutsu	すつ	3
sute	すて	3
suto	すと	3
suna	すな	3
suni	すに	3
sunu	すぬ	3
sune	すね	3
suno	すの	3
suha	すは	3
suhi	すひ	3
sufu	すふ	3
suhe	すへ	3
suho	すほ	3
suma	すま	3
sumi	すみ	3
sumu	すむ	3
sume	すめ	3
sumo	すも	3
suya	すや	3
suyu	すゆ	3
suyo	すよ	3
sura	すら	3
suri	すり	3
suru	する	3
sure	すれ	3
suro	すろ	3
suwa	すわ	3
suwo	すを	3
sun	すん	3
suga	すが	3
sugi	すぎ	3
sugu	すぐ	3
suge	すげ	3
sugo	すご	3
suza	すざ	3
suji	すじ	3
suzu	すず	3
suze	すぜ	3
suzo	すぞ	3
suda	すだ	3
sude	すで	3
sudo	すど	3
suba	すば	3
subi	すび	3
subu	すぶ	3
sube	すべ	3
subo	すぼ	3
supa	すぱ	3
supi	すぴ	3
supu	すぷ	3
supe	すぺ	3
supo	すぽ	3
sukya	すきゃ	3
sukyu	すきゅ	3
sukyo	すきょ	3
susha	すしゃ	3
sushu	すしゅ	3
susho	すしょ	3
sucha	すちゃ	3
suchu	すちゅ	3
sucho	すちょ	3
